date,jackpot_winner,second winner,,,,,,,,jackpot_winner,jnum_1,jwinner_1,jnum_2,jwinner_2,jnum_3,jwinner_3,jnum_4,jwinner_4,j_amt_col,j_num_col
9/19/14,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
9/23/14,[' '],[' 1  Virginia'],,,,,,,,[' '],,,,,,,,,0,0
9/26/14,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
9/30/14,[' '],[' 1  Washington'],,,,,,,,[' '],,,,,,,,,0,0
10/3/14,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
10/7/14,[' '],"[' 1  Illinois', ' 1  Maryland']",,,,,,,,[' '],,,,,,,,,0,0
10/10/14,[' '],"[' 1  California', ' 1  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
10/14/14,[' '],"[' 1  California', ' 1  Missouri', ' 2  New York', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
10/17/14,[' '],"[' 1  California', ' 1  Wisconsin']",,,,,,,,[' '],,,,,,,,,0,0
10/21/14,[' '],"[' 2  California', ' 1  Illinois']",,,,,,,,[' '],,,,,,,,,0,0
10/24/14,[' '],"[' 1  Georgia', ' 1  Michigan']",,,,,,,,[' '],,,,,,,,,0,0
10/28/14,[' '],[' 1  Missouri'],,,,,,,,[' '],,,,,,,,,0,0
10/31/14,[' '],"[' 2  California', ' 2  New Jersey', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
11/4/14,[' 1  New York'],"[' 1  California', ' 1  New Jersey', ' 1  New York', ' 2  Texas']",,,,,,,,[' 1  New York'],1,NY,,,,,,,321000000,1
11/7/14,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
11/11/14,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
11/14/14,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
11/18/14,[' '],[' 1  California'],,,,,,,,[' '],,,,,,,,,0,0
11/21/14,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
11/25/14,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
11/28/14,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
12/2/14,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
12/5/14,[' '],[' 1  Massachusetts'],,,,,,,,[' '],,,,,,,,,0,0
12/9/14,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
12/12/14,[' '],[' 1  California'],,,,,,,,[' '],,,,,,,,,0,0
12/16/14,[' '],"[' 1  California', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
12/19/14,[' '],[' 1  Florida'],,,,,,,,[' '],,,,,,,,,0,0
12/23/14,[' '],[' 1  New Jersey'],,,,,,,,[' '],,,,,,,,,0,0
12/26/14,[' '],[' 2  New York'],,,,,,,,[' '],,,,,,,,,0,0
12/30/14,[' '],"[' 1  Pennsylvania', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
1/2/15,[' '],"[' 1  New Jersey', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
1/6/15,[' '],[' 1  Minnesota'],,,,,,,,[' '],,,,,,,,,0,0
1/9/15,[' '],"[' 1  Connecticut', ' 1  Florida', ' 1  West Virginia']",,,,,,,,[' '],,,,,,,,,0,0
1/13/15,[' '],"[' 1  Arizona', ' 1  Florida', ' 1  Michigan', ' 2  Minnesota', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
1/16/15,[' 1  Illinois'],"[' 1  Florida', ' 1  New York']",,,,,,,,[' 1  Illinois'],1,IL,,,,,,,270000000,1
1/20/15,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
1/23/15,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
1/27/15,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
1/30/15,[' '],"[' 1  New Jersey', ' 1  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
2/3/15,[' '],[' 1  Florida'],,,,,,,,[' '],,,,,,,,,0,0
2/6/15,[' '],[' 1  Florida'],,,,,,,,[' '],,,,,,,,,0,0
2/10/15,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
2/13/15,[' '],[' 1  California'],,,,,,,,[' '],,,,,,,,,0,0
2/17/15,[' '],[' 1  Texas'],,,,,,,,[' '],,,,,,,,,0,0
2/20/15,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
2/24/15,[' '],[' 1  Illinois'],,,,,,,,[' '],,,,,,,,,0,0
2/27/15,[' 1  New York'],[' 1  Wisconsin'],,,,,,,,[' 1  New York'],1,NY,,,,,,,127000000,1
3/3/15,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
3/6/15,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
3/10/15,[' '],[' 1  California'],,,,,,,,[' '],,,,,,,,,0,0
3/13/15,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
3/17/15,[' '],[' 1  Oklahoma'],,,,,,,,[' '],,,,,,,,,0,0
3/20/15,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
3/24/15,[' 1  New York'],"[' 1  Florida', ' 1  Missouri', ' 1  New York']",,,,,,,,[' 1  New York'],1,NY,,,,,,,59000000,1
3/27/15,[' '],"[' 1  New Mexico', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
3/31/15,[' '],"[' 1  California', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
4/3/15,[' '],[' 1  Michigan'],,,,,,,,[' '],,,,,,,,,0,0
4/7/15,[' '],[' 1  Florida'],,,,,,,,[' '],,,,,,,,,0,0
4/10/15,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
4/14/15,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
4/17/15,[' '],[' 1  Michigan'],,,,,,,,[' '],,,,,,,,,0,0
4/21/15,[' '],"[' 1  New York', ' 1  South Carolina', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
4/24/15,[' '],[' 1  Florida'],,,,,,,,[' '],,,,,,,,,0,0
4/28/15,[' '],"[' 1  Florida', ' 1  Kansas']",,,,,,,,[' '],,,,,,,,,0,0
5/1/15,[' '],[' 1  Illinois'],,,,,,,,[' '],,,,,,,,,0,0
5/5/15,[' '],[' 1  Florida'],,,,,,,,[' '],,,,,,,,,0,0
5/8/15,[' '],"[' 1  Ohio', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
5/12/15,[' '],"[' 1  New York', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
5/15/15,[' '],"[' 1  New York', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
5/19/15,[' '],[' 1  Ohio'],,,,,,,,[' '],,,,,,,,,0,0
5/22/15,[' '],"[' 1  Massachusetts', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
5/26/15,[' '],"[' 1  California', ' 1  Michigan']",,,,,,,,[' '],,,,,,,,,0,0
5/29/15,[' '],"[' 1  Ohio', ' 1  Pennsylvania']",,,,,,,,[' '],,,,,,,,,0,0
6/2/15,[' 1  Illinois'],"[' 1  California', ' 1  Georgia', ' 1  Kentucky', ' 1  Minnesota', ' 1  New Jersey', ' 2  New York', ' 1  North Carolina', ' 1  Pennsylvania', ' 1  Texas', ' 3  Virginia', ' 1  Washington']",,,,,,,,[' 1  Illinois'],1,IL,,,,,,,260000000,1
6/5/15,[' '],[' 1  Idaho'],,,,,,,,[' '],,,,,,,,,0,0
6/9/15,[' '],[' 1  California'],,,,,,,,[' '],,,,,,,,,0,0
6/12/15,[' '],[' 2  Virginia'],,,,,,,,[' '],,,,,,,,,0,0
6/16/15,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
6/19/15,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
6/23/15,[' '],[' 1  California'],,,,,,,,[' '],,,,,,,,,0,0
6/26/15,[' '],[' 1  Virginia'],,,,,,,,[' '],,,,,,,,,0,0
6/30/15,[' '],[' 1  Texas'],,,,,,,,[' '],,,,,,,,,0,0
7/3/15,[' '],[' 1  Kentucky'],,,,,,,,[' '],,,,,,,,,0,0
7/7/15,[' '],[' 1  Arkansas'],,,,,,,,[' '],,,,,,,,,0,0
7/10/15,[' '],"[' 1  Maine', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
7/14/15,[' '],"[' 1  New Jersey', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
7/17/15,[' '],[' 1  Florida'],,,,,,,,[' '],,,,,,,,,0,0
7/21/15,[' 1  Pennsylvania'],"[' 1  New York', ' 1  Texas']",,,,,,,,[' 1  Pennsylvania'],1,PA,,,,,,,152000000,1
7/24/15,[' '],[' 1  Texas'],,,,,,,,[' '],,,,,,,,,0,0
7/28/15,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
7/31/15,[' 1  Missouri'],[' 1  Ohio'],,,,,,,,[' 1  Missouri'],1,MO,,,,,,,25000000,1
8/4/15,[' '],"[' 1  Florida', ' 1  Maryland', ' 1  Wisconsin']",,,,,,,,[' '],,,,,,,,,0,0
8/7/15,[' '],"[' 1  Michigan', ' 1  North Carolina']",,,,,,,,[' '],,,,,,,,,0,0
8/11/15,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
8/14/15,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
8/18/15,[' '],[' 1  Massachusetts'],,,,,,,,[' '],,,,,,,,,0,0
8/21/15,[' '],[' 1  Pennsylvania'],,,,,,,,[' '],,,,,,,,,0,0
8/25/15,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
8/28/15,[' '],[' 1  South Carolina'],,,,,,,,[' '],,,,,,,,,0,0
9/1/15,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
9/4/15,[' '],[' 1  Washington'],,,,,,,,[' '],,,,,,,,,0,0
9/8/15,[' '],[' 1  Illinois'],,,,,,,,[' '],,,,,,,,,0,0
9/11/15,[' 1  New York'],[' 1  Michigan'],,,,,,,,[' 1  New York'],1,NY,,,,,,,106000000,1
9/15/15,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
9/18/15,[' '],"[' 1  California', ' 1  Maryland', ' 1  New Jersey']",,,,,,,,[' '],,,,,,,,,0,0
9/22/15,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
9/25/15,[' '],[' 1  New Jersey'],,,,,,,,[' '],,,,,,,,,0,0
9/29/15,[' '],[' 1  New Jersey'],,,,,,,,[' '],,,,,,,,,0,0
10/2/15,[' '],"[' 1  Georgia', ' 1  Michigan', ' 1  Pennsylvania']",,,,,,,,[' '],,,,,,,,,0,0
10/6/15,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
10/9/15,[' '],"[' 1  California', ' 2  Washington']",,,,,,,,[' '],,,,,,,,,0,0
10/13/15,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
10/16/15,[' '],[' 1  Florida'],,,,,,,,[' '],,,,,,,,,0,0
10/20/15,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
10/23/15,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
10/27/15,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
10/30/15,[' '],[' 1  South Carolina'],,,,,,,,[' '],,,,,,,,,0,0
11/3/15,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
11/6/15,[' '],[' 1  South Carolina'],,,,,,,,[' '],,,,,,,,,0,0
11/10/15,[' '],"[' 1  California', ' 1  Florida', ' 1  Iowa']",,,,,,,,[' '],,,,,,,,,0,0
11/13/15,[' 1  Ohio'],"[' 1  California', ' 1  Ohio']",,,,,,,,[' 1  Ohio'],1,OH,,,,,,,200000000,1
11/17/15,[' '],[' 1  New York'],,,,,,,,[' '],,,,,,,,,0,0
11/20/15,[' '],"[' 1  California', ' 1  Iowa']",,,,,,,,[' '],,,,,,,,,0,0
11/24/15,[' '],[' 1  Nebraska'],,,,,,,,[' '],,,,,,,,,0,0
11/27/15,[' '],[' 1  New Jersey'],,,,,,,,[' '],,,,,,,,,0,0
12/1/15,[' '],[' 1  Massachusetts'],,,,,,,,[' '],,,,,,,,,0,0
12/4/15,[' '],[' 2  New Jersey'],,,,,,,,[' '],,,,,,,,,0,0
12/8/15,[' '],[' 1  Michigan'],,,,,,,,[' '],,,,,,,,,0,0
12/11/15,[' '],"[' 1  Maryland', ' 1  Michigan']",,,,,,,,[' '],,,,,,,,,0,0
12/15/15,[' '],[' 1  Illinois'],,,,,,,,[' '],,,,,,,,,0,0
12/18/15,[' '],"[' 1  California', ' 1  Kansas']",,,,,,,,[' '],,,,,,,,,0,0
12/22/15,[' '],"[' 1  Indiana', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
12/25/15,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
12/29/15,[' '],[' 1  Illinois'],,,,,,,,[' '],,,,,,,,,0,0
1/1/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
1/5/16,[' '],"[' 1  Georgia', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
1/8/16,[' 1  New York'],"[' 1  Maryland', ' 1  Texas']",,,,,,,,[' 1  New York'],1,NY,,,,,,,165000000,1
1/12/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
1/15/16,[' '],[' 1  Oregon'],,,,,,,,[' '],,,,,,,,,0,0
1/19/16,[' '],"[' 1  Michigan', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
1/22/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
1/26/16,[' '],"[' 1  Connecticut', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
1/29/16,[' '],[' 1  Kansas'],,,,,,,,[' '],,,,,,,,,0,0
2/2/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
2/5/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
2/9/16,[' '],"[' 1  California', ' 1  Colorado']",,,,,,,,[' '],,,,,,,,,0,0
2/12/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
2/16/16,[' '],[' 1  New York'],,,,,,,,[' '],,,,,,,,,0,0
2/19/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
2/23/16,[' '],[' 1  Texas'],,,,,,,,[' '],,,,,,,,,0,0
2/26/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
3/1/16,[' '],"[' 1  California', ' 1  Florida', ' 1  Illinois', ' 1  South Carolina']",,,,,,,,[' '],,,,,,,,,0,0
3/4/16,[' '],[' 1  Ohio'],,,,,,,,[' '],,,,,,,,,0,0
3/8/16,[' 1  Washington'],"[' 1  California', ' 1  Ohio']",,,,,,,,[' 1  Washington'],1,WA,,,,,,,157000000,1
3/11/16,[' '],[' 1  California'],,,,,,,,[' '],,,,,,,,,0,0
3/15/16,[' '],[' 1  New York'],,,,,,,,[' '],,,,,,,,,0,0
3/18/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
3/22/16,[' '],[' 1  Wyoming'],,,,,,,,[' '],,,,,,,,,0,0
3/25/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
3/29/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
4/1/16,[' '],[' 1  Ohio'],,,,,,,,[' '],,,,,,,,,0,0
4/5/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
4/8/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
4/12/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
4/15/16,[' '],[' 1  California'],,,,,,,,[' '],,,,,,,,,0,0
4/19/16,[' '],[' 1  New Jersey'],,,,,,,,[' '],,,,,,,,,0,0
4/22/16,[' '],"[' 1  New Jersey', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
4/26/16,[' '],[' 1  Nebraska'],,,,,,,,[' '],,,,,,,,,0,0
4/29/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
5/3/16,[' '],"[' 1  New York', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
5/6/16,[' '],[' 1  California'],,,,,,,,[' '],,,,,,,,,0,0
5/10/16,[' '],"[' 1  Illinois', ' 1  Massachusetts']",,,,,,,,[' '],,,,,,,,,0,0
5/13/16,[' '],"[' 1  Maryland', ' 1  New Jersey', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
5/17/16,[' '],"[' 1  Connecticut', ' 1  North Dakota', ' 1  Pennsylvania']",,,,,,,,[' '],,,,,,,,,0,0
5/20/16,[' '],"[' 1  California', ' 1  Iowa']",,,,,,,,[' '],,,,,,,,,0,0
5/24/16,[' '],"[' 1  New Jersey', ' 1  Oregon']",,,,,,,,[' '],,,,,,,,,0,0
5/27/16,[' '],"[' 1  Michigan', ' 1  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
5/31/16,[' '],"[' 1  Georgia', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
6/3/16,[' '],[' 1  California'],,,,,,,,[' '],,,,,,,,,0,0
6/7/16,[' '],"[' 1  Colorado', ' 1  Michigan']",,,,,,,,[' '],,,,,,,,,0,0
6/10/16,[' '],"[' 1  Minnesota', ' 1  North Carolina', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
6/14/16,[' '],[' 1  California'],,,,,,,,[' '],,,,,,,,,0,0
6/17/16,[' '],"[' 1  California', ' 1  New Jersey', ' 1  Rhode Island']",,,,,,,,[' '],,,,,,,,,0,0
6/21/16,[' '],"[' 1  Michigan', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
6/24/16,[' '],"[' 1  Arizona', ' 1  Illinois', ' 1  North Carolina', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
6/28/16,[' '],"[' 1  New Jersey', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
7/1/16,[' '],"[' 1  Massachusetts', ' 1  New York', ' 1  Oklahoma', ' 1  Pennsylvania']",,,,,,,,[' '],,,,,,,,,0,0
7/5/16,[' '],"[' 1  California', ' 1  Florida', ' 1  New Jersey', ' 1  Ohio', ' 1  Oklahoma', ' 1  Pennsylvania', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
7/8/16,[' 1  Indiana'],"[' 1  Colorado', ' 1  Connecticut', ' 1  Florida', ' 1  Kansas', ' 1  Louisiana', ' 1  Maryland', ' 1  Massachusetts', ' 1  Missouri', ' 1  New Jersey', ' 1  Oklahoma']",,,,,,,,[' 1  Indiana'],1,IN,,,,,,,536000000,1
7/12/16,[' '],[' 1  Washington'],,,,,,,,[' '],,,,,,,,,0,0
7/15/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
7/19/16,[' 1  Washington'],[' 1  Texas'],,,,,,,,[' 1  Washington'],1,WA,,,,,,,25000000,1
7/22/16,"[' 1  Georgia', ' 1  Virginia']",[' '],,,,,,,,"[' 1  Georgia', ' 1  Virginia']",1,GA,1,VA,,,,,15000000,2
7/26/16,[' '],[' 1  Ohio'],,,,,,,,[' '],,,,,,,,,0,0
7/29/16,[' '],[' 1  New Jersey'],,,,,,,,[' '],,,,,,,,,0,0
8/2/16,[' '],[' 1  West Virginia'],,,,,,,,[' '],,,,,,,,,0,0
8/5/16,[' '],"[' 1  California', ' 1  Georgia', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
8/9/16,[' '],"[' 1  California', ' 1  Florida']",,,,,,,,[' '],,,,,,,,,0,0
8/12/16,[' '],[' 1  Ohio'],,,,,,,,[' '],,,,,,,,,0,0
8/16/16,[' '],"[' 1  California', ' 1  Vermont']",,,,,,,,[' '],,,,,,,,,0,0
8/19/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
8/23/16,[' '],"[' 1  Florida', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
8/26/16,[' '],"[' 1  California', ' 1  Maryland', ' 1  Michigan']",,,,,,,,[' '],,,,,,,,,0,0
8/30/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
9/2/16,[' '],[' 1  Florida'],,,,,,,,[' '],,,,,,,,,0,0
9/6/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
9/9/16,[' '],"[' 2  New York', ' 1  South Carolina']",,,,,,,,[' '],,,,,,,,,0,0
9/13/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
9/16/16,[' 1  Illinois'],"[' 1  California', ' 1  Virginia']",,,,,,,,[' 1  Illinois'],1,IL,,,,,,,133000000,1
9/20/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
9/23/16,[' '],"[' 1  California', ' 1  Pennsylvania']",,,,,,,,[' '],,,,,,,,,0,0
9/27/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
9/30/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
10/4/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
10/7/16,[' '],"[' 1  Michigan', ' 1  South Carolina']",,,,,,,,[' '],,,,,,,,,0,0
10/11/16,[' 1  Texas'],"[' 1  Colorado', ' 1  Virginia', ' 1  Washington']",,,,,,,,[' 1  Texas'],1,TX,,,,,,,49000000,1
10/14/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
10/18/16,[' '],[' 1  Michigan'],,,,,,,,[' '],,,,,,,,,0,0
10/21/16,[' '],[' 1  Connecticut'],,,,,,,,[' '],,,,,,,,,0,0
10/25/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
10/28/16,[' '],[' 1  Texas'],,,,,,,,[' '],,,,,,,,,0,0
11/1/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
11/4/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
11/8/16,[' '],[' 1  Ohio'],,,,,,,,[' '],,,,,,,,,0,0
11/11/16,[' '],[' 1  Ohio'],,,,,,,,[' '],,,,,,,,,0,0
11/15/16,[' '],[' 1  Wisconsin'],,,,,,,,[' '],,,,,,,,,0,0
11/18/16,[' 1  Georgia'],"[' 1  Illinois', ' 1  New York']",,,,,,,,[' 1  Georgia'],1,GA,,,,,,,82000000,1
11/22/16,[' '],[' 1  Tennessee'],,,,,,,,[' '],,,,,,,,,0,0
11/25/16,[' '],[' 1  Georgia'],,,,,,,,[' '],,,,,,,,,0,0
11/29/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
12/2/16,[' '],[' 1  New York'],,,,,,,,[' '],,,,,,,,,0,0
12/6/16,[' '],[' 1  California'],,,,,,,,[' '],,,,,,,,,0,0
12/9/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
12/13/16,[' '],"[' 1  Tennessee', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
12/16/16,[' '],[' 1  North Carolina'],,,,,,,,[' '],,,,,,,,,0,0
12/20/16,[' '],[' 1  North Carolina'],,,,,,,,[' '],,,,,,,,,0,0
12/23/16,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
12/27/16,[' '],"[' 1  South Carolina', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
12/30/16,[' '],"[' 1  Florida', ' 1  Washington']",,,,,,,,[' '],,,,,,,,,0,0
1/3/17,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
1/6/17,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
1/10/17,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
1/13/17,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
1/17/17,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
1/20/17,[' '],"[' 1  California', ' 1  Georgia', ' 1  New Jersey']",,,,,,,,[' '],,,,,,,,,0,0
1/24/17,[' '],"[' 1  Florida', ' 1  Michigan']",,,,,,,,[' '],,,,,,,,,0,0
1/27/17,[' 1  California'],[' '],,,,,,,,[' 1  California'],1,CA,,,,,,,191000000,1
1/31/17,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
2/3/17,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
2/7/17,[' '],"[' 1  California', ' 1  Maryland']",,,,,,,,[' '],,,,,,,,,0,0
2/10/17,[' '],[' 1  California'],,,,,,,,[' '],,,,,,,,,0,0
2/14/17,[' '],[' 1  Ohio'],,,,,,,,[' '],,,,,,,,,0,0
2/17/17,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
2/21/17,[' '],[' 1  Texas'],,,,,,,,[' '],,,,,,,,,0,0
2/24/17,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
2/28/17,[' '],"[' 1  Georgia', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
3/3/17,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
3/7/17,[' '],"[' 1  New Hampshire', ' 1  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
3/10/17,[' '],[' 1  Ohio'],,,,,,,,[' '],,,,,,,,,0,0
3/14/17,[' '],[' 1  Missouri'],,,,,,,,[' '],,,,,,,,,0,0
3/17/17,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
3/21/17,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
3/24/17,[' '],[' 1  New Jersey'],,,,,,,,[' '],,,,,,,,,0,0
3/28/17,[' '],"[' 1  Massachusetts', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
3/31/17,[' 1  Arkansas'],[' 1  New Jersey'],,,,,,,,[' 1  Arkansas'],1,AR,,,,,,,174000000,1
4/4/17,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
4/7/17,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
4/11/17,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
4/14/17,[' '],[' 1  Illinois'],,,,,,,,[' '],,,,,,,,,0,0
4/18/17,[' '],[' 1  New York'],,,,,,,,[' '],,,,,,,,,0,0
4/21/17,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
4/25/17,[' '],"[' 1  Maine', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
4/28/17,[' 1  California'],[' 1  Ohio'],,,,,,,,[' 1  California'],1,CA,,,,,,,61000000,1
5/2/17,[' '],"[' 1  Indiana', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
5/5/17,[' '],"[' 1  Georgia', ' 1  Minnesota']",,,,,,,,[' '],,,,,,,,,0,0
5/9/17,[' '],"[' 1  Kentucky', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
5/12/17,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
5/16/17,[' '],[' 1  Wisconsin'],,,,,,,,[' '],,,,,,,,,0,0
5/19/17,[' '],"[' 1  California', ' 1  Massachusetts', ' 2  New Jersey', ' 1  Virginia']",,,,,,,,[' '],,,,,,,,,0,0
5/23/17,[' '],"[' 1  Florida', ' 1  Texas']",,,,,,,,[' '],,,,,,,,,0,0
5/26/17,[' '],"[' 1  New Jersey', ' 1  New York']",,,,,,,,[' '],,,,,,,,,0,0
5/30/17,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
6/2/17,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
6/6/17,[' '],[' 1  Louisiana'],,,,,,,,[' '],,,,,,,,,0,0
6/9/17,[' '],[' '],,,,,,,,[' '],,,,,,,,,0,0
6/13/17,[' '],[' 2  Texas'],,,,,,,,[' '],,,,,,,,,0,0
6/16/17,[' '],"[' 1  California', ' 1  New Jersey', ' 1  Ohio']",,,,,,,,[' '],,,,,,,,,0,0
6/20/17,[' '],"[' 1  Florida', ' 1  New Jersey']",,,,,,,,[' '],,,,,,,,,0,0
6/23/17,[' '],[' 1  New York'],,,,,,,,[' '],,,,,,,,,0,0
